Dataset,#TrainingRelease,%training/total,%Defective/training,%Defective/testing,Classifier,Feature Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,No,Sensitive Learning,32,67,212,3,0.32,0.91,0.91,0.37
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,oversampling,No,24,89,190,11,0.21,0.69,0.72,0.19
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,35,279,0,0,0.11,1,0.5,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,32,265,14,3,0.11,0.91,0.74,-0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,undersampling,No,35,272,7,0,0.11,1,0.89,0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,35,279,0,0,0.11,1,0.5,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,34,266,13,1,0.11,0.97,0.65,0
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,SMOTE,No,28,41,238,7,0.41,0.8,0.88,0.46
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,35,272,7,0,0.11,1,0.51,0.01
AVRO,14,78.62,6.98,11.15,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,33,129,150,2,0.2,0.94,0.89,0.19
AVRO,15,85.74,7.33,12.74,Random Forest,No,No,No,22,8,266,18,0.73,0.55,0.95,0.58
AVRO,15,85.74,7.33,12.74,Random Forest,No,No,Sensitive Threshold,32,10,264,8,0.76,0.8,0.88,0.75
AVRO,15,85.74,7.33,12.74,Random Forest,No,No,Sensitive Learning,28,10,264,12,0.74,0.7,0.94,0.68
AVRO,15,85.74,7.33,12.74,Random Forest,No,oversampling,No,33,107,167,7,0.24,0.82,0.79,0.21
AVRO,15,85.74,7.33,12.74,Random Forest,No,oversampling,Sensitive Threshold,40,274,0,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Random Forest,No,oversampling,Sensitive Learning,35,147,127,5,0.19,0.88,0.8,0.13
AVRO,15,85.74,7.33,12.74,Random Forest,No,undersampling,No,36,65,209,4,0.36,0.9,0.92,0.4
AVRO,15,85.74,7.33,12.74,Random Forest,No,undersampling,Sensitive Threshold,40,262,12,0,0.13,1,0.52,0.01
AVRO,15,85.74,7.33,12.74,Random Forest,No,undersampling,Sensitive Learning,32,82,192,8,0.28,0.8,0.83,0.28
AVRO,15,85.74,7.33,12.74,Random Forest,No,SMOTE,No,23,7,267,17,0.77,0.57,0.94,0.62
AVRO,15,85.74,7.33,12.74,Random Forest,No,SMOTE,Sensitive Threshold,34,30,244,6,0.53,0.85,0.87,0.59
AVRO,15,85.74,7.33,12.74,Random Forest,No,SMOTE,Sensitive Learning,30,13,261,10,0.7,0.75,0.87,0.68
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,No,No,24,2,272,16,0.92,0.6,0.92,0.7
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,No,Sensitive Threshold,31,10,264,9,0.76,0.78,0.87,0.73
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,No,Sensitive Learning,31,9,265,9,0.78,0.78,0.94,0.74
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,oversampling,No,31,102,172,9,0.23,0.78,0.79,0.2
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,oversampling,Sensitive Threshold,40,273,1,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,oversampling,Sensitive Learning,28,71,203,12,0.28,0.7,0.76,0.27
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,undersampling,No,36,62,212,4,0.37,0.9,0.93,0.42
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,undersampling,Sensitive Threshold,40,257,17,0,0.13,1,0.53,0.02
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,undersampling,Sensitive Learning,33,123,151,7,0.21,0.82,0.82,0.17
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,SMOTE,No,23,3,271,17,0.88,0.57,0.93,0.66
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,SMOTE,Sensitive Threshold,33,19,255,7,0.63,0.82,0.88,0.67
AVRO,15,85.74,7.33,12.74,Random Forest,Best first,SMOTE,Sensitive Learning,30,11,263,10,0.73,0.75,0.9,0.7
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,No,No,23,2,272,17,0.92,0.57,0.93,0.68
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,No,Sensitive Threshold,31,10,264,9,0.76,0.78,0.87,0.73
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,No,Sensitive Learning,30,9,265,10,0.77,0.75,0.95,0.72
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,oversampling,No,31,102,172,9,0.23,0.78,0.79,0.2
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,40,273,1,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,oversampling,Sensitive Learning,28,71,203,12,0.28,0.7,0.76,0.27
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,undersampling,No,36,62,212,4,0.37,0.9,0.93,0.42
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,40,257,17,0,0.13,1,0.53,0.02
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,undersampling,Sensitive Learning,33,123,151,7,0.21,0.82,0.82,0.17
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,SMOTE,No,23,3,271,17,0.88,0.57,0.93,0.66
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,33,19,255,7,0.63,0.82,0.88,0.67
AVRO,15,85.74,7.33,12.74,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,30,11,263,10,0.73,0.75,0.9,0.7
AVRO,15,85.74,7.33,12.74,Ibk,No,No,No,29,10,264,11,0.74,0.72,0.84,0.7
AVRO,15,85.74,7.33,12.74,Ibk,No,No,Sensitive Threshold,29,10,264,11,0.74,0.72,0.84,0.7
AVRO,15,85.74,7.33,12.74,Ibk,No,No,Sensitive Learning,29,10,264,11,0.74,0.72,0.84,0.7
AVRO,15,85.74,7.33,12.74,Ibk,No,oversampling,No,25,94,180,15,0.21,0.62,0.65,0.15
AVRO,15,85.74,7.33,12.74,Ibk,No,oversampling,Sensitive Threshold,25,94,180,15,0.21,0.62,0.64,0.15
AVRO,15,85.74,7.33,12.74,Ibk,No,oversampling,Sensitive Learning,35,216,58,5,0.14,0.88,0.59,0.03
AVRO,15,85.74,7.33,12.74,Ibk,No,undersampling,No,36,82,192,4,0.31,0.9,0.8,0.33
AVRO,15,85.74,7.33,12.74,Ibk,No,undersampling,Sensitive Threshold,36,88,186,4,0.29,0.9,0.79,0.31
AVRO,15,85.74,7.33,12.74,Ibk,No,undersampling,Sensitive Learning,28,74,200,12,0.27,0.7,0.71,0.26
AVRO,15,85.74,7.33,12.74,Ibk,No,SMOTE,No,29,10,264,11,0.74,0.72,0.84,0.7
AVRO,15,85.74,7.33,12.74,Ibk,No,SMOTE,Sensitive Threshold,29,10,264,11,0.74,0.72,0.84,0.7
AVRO,15,85.74,7.33,12.74,Ibk,No,SMOTE,Sensitive Learning,29,24,250,11,0.55,0.72,0.82,0.56
AVRO,15,85.74,7.33,12.74,Ibk,Best first,No,No,23,2,272,17,0.92,0.57,0.94,0.68
AVRO,15,85.74,7.33,12.74,Ibk,Best first,No,Sensitive Threshold,27,7,267,13,0.79,0.68,0.82,0.69
AVRO,15,85.74,7.33,12.74,Ibk,Best first,No,Sensitive Learning,27,7,267,13,0.79,0.68,0.94,0.69
AVRO,15,85.74,7.33,12.74,Ibk,Best first,oversampling,No,26,80,194,14,0.25,0.65,0.7,0.21
AVRO,15,85.74,7.33,12.74,Ibk,Best first,oversampling,Sensitive Threshold,26,82,192,14,0.24,0.65,0.68,0.2
AVRO,15,85.74,7.33,12.74,Ibk,Best first,oversampling,Sensitive Learning,29,92,182,11,0.24,0.72,0.71,0.21
AVRO,15,85.74,7.33,12.74,Ibk,Best first,undersampling,No,34,58,216,6,0.37,0.85,0.86,0.41
AVRO,15,85.74,7.33,12.74,Ibk,Best first,undersampling,Sensitive Threshold,35,93,181,5,0.27,0.88,0.77,0.28
AVRO,15,85.74,7.33,12.74,Ibk,Best first,undersampling,Sensitive Learning,29,109,165,11,0.21,0.72,0.66,0.16
AVRO,15,85.74,7.33,12.74,Ibk,Best first,SMOTE,No,24,3,271,16,0.89,0.6,0.94,0.68
AVRO,15,85.74,7.33,12.74,Ibk,Best first,SMOTE,Sensitive Threshold,28,7,267,12,0.8,0.7,0.84,0.71
AVRO,15,85.74,7.33,12.74,Ibk,Best first,SMOTE,Sensitive Learning,28,17,257,12,0.62,0.7,0.89,0.61
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,No,No,23,2,272,17,0.92,0.57,0.94,0.68
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,No,Sensitive Threshold,27,7,267,13,0.79,0.68,0.82,0.69
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,No,Sensitive Learning,27,7,267,13,0.79,0.68,0.94,0.69
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,oversampling,No,26,80,194,14,0.25,0.65,0.7,0.21
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,oversampling,Sensitive Threshold,26,82,192,14,0.24,0.65,0.68,0.2
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,oversampling,Sensitive Learning,29,92,182,11,0.24,0.72,0.71,0.21
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,undersampling,No,34,58,216,6,0.37,0.85,0.86,0.41
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,undersampling,Sensitive Threshold,35,93,181,5,0.27,0.88,0.77,0.28
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,undersampling,Sensitive Learning,29,109,165,11,0.21,0.72,0.66,0.16
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,SMOTE,No,24,3,271,16,0.89,0.6,0.94,0.68
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,28,7,267,12,0.8,0.7,0.84,0.71
AVRO,15,85.74,7.33,12.74,Ibk,Greedy Backward,SMOTE,Sensitive Learning,28,17,257,12,0.62,0.7,0.89,0.61
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,No,No,39,274,0,1,0.12,0.97,0.91,-0.01
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,No,Sensitive Threshold,39,274,0,1,0.12,0.97,0.49,-0.01
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,No,Sensitive Learning,39,274,0,1,0.12,0.97,0.91,-0.01
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,oversampling,No,40,274,0,0,0.13,1,0.81,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,oversampling,Sensitive Threshold,40,274,0,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,oversampling,Sensitive Learning,39,274,0,1,0.12,0.97,0.8,-0.01
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,undersampling,No,39,274,0,1,0.12,0.97,0.86,-0.01
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,undersampling,Sensitive Threshold,39,274,0,1,0.12,0.97,0.49,-0.01
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,undersampling,Sensitive Learning,23,52,222,17,0.31,0.57,0.76,0.28
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,SMOTE,No,39,274,0,1,0.12,0.97,0.91,-0.01
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,SMOTE,Sensitive Threshold,39,274,0,1,0.12,0.97,0.49,-0.01
AVRO,15,85.74,7.33,12.74,Naive Bayes,No,SMOTE,Sensitive Learning,39,266,8,1,0.13,0.97,0.84,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,No,No,28,11,263,12,0.72,0.7,0.93,0.67
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,No,Sensitive Threshold,40,220,54,0,0.15,1,0.6,0.06
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,No,Sensitive Learning,35,55,219,5,0.39,0.88,0.93,0.44
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,oversampling,No,40,256,18,0,0.14,1,0.75,0.02
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,oversampling,Sensitive Threshold,40,274,0,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,oversampling,Sensitive Learning,40,269,5,0,0.13,1,0.76,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,undersampling,No,39,213,61,1,0.15,0.97,0.88,0.06
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,undersampling,Sensitive Threshold,40,274,0,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,undersampling,Sensitive Learning,40,274,0,0,0.13,1,0.81,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,SMOTE,No,34,26,248,6,0.57,0.85,0.93,0.62
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,SMOTE,Sensitive Threshold,40,274,0,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Best first,SMOTE,Sensitive Learning,37,117,157,3,0.24,0.93,0.9,0.22
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,No,No,28,11,263,12,0.72,0.7,0.93,0.67
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,No,Sensitive Threshold,40,220,54,0,0.15,1,0.6,0.06
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,No,Sensitive Learning,35,55,219,5,0.39,0.88,0.93,0.44
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,oversampling,No,40,256,18,0,0.14,1,0.75,0.02
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,40,274,0,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,40,269,5,0,0.13,1,0.76,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,undersampling,No,39,213,61,1,0.15,0.97,0.88,0.06
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,40,274,0,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,40,274,0,0,0.13,1,0.81,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,SMOTE,No,34,26,248,6,0.57,0.85,0.93,0.62
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,40,274,0,0,0.13,1,0.5,0
AVRO,15,85.74,7.33,12.74,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,37,117,157,3,0.24,0.93,0.9,0.22
AVRO,16,92.86,7.74,10.16,Random Forest,No,No,No,26,5,278,6,0.84,0.81,0.94,0.81
AVRO,16,92.86,7.74,10.16,Random Forest,No,No,Sensitive Threshold,29,28,255,3,0.51,0.91,0.9,0.6
AVRO,16,92.86,7.74,10.16,Random Forest,No,No,Sensitive Learning,28,19,264,4,0.6,0.88,0.94,0.67
AVRO,16,92.86,7.74,10.16,Random Forest,No,oversampling,No,29,211,72,3,0.12,0.91,0.85,0.04
AVRO,16,92.86,7.74,10.16,Random Forest,No,oversampling,Sensitive Threshold,32,283,0,0,0.1,1,0.5,0
AVRO,16,92.86,7.74,10.16,Random Forest,No,oversampling,Sensitive Learning,25,94,189,7,0.21,0.78,0.82,0.2
AVRO,16,92.86,7.74,10.16,Random Forest,No,undersampling,No,28,97,186,4,0.22,0.88,0.91,0.23
AVRO,16,92.86,7.74,10.16,Random Forest,No,undersampling,Sensitive Threshold,32,269,14,0,0.11,1,0.52,0.01
AVRO,16,92.86,7.74,10.16,Random Forest,No,undersampling,Sensitive Learning,26,84,199,6,0.24,0.81,0.85,0.25
AVRO,16,92.86,7.74,10.16,Random Forest,No,SMOTE,No,27,7,276,5,0.79,0.84,0.94,0.8
AVRO,16,92.86,7.74,10.16,Random Forest,No,SMOTE,Sensitive Threshold,30,31,252,2,0.49,0.94,0.91,0.59
AVRO,16,92.86,7.74,10.16,Random Forest,No,SMOTE,Sensitive Learning,28,24,259,4,0.54,0.88,0.96,0.62
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,No,No,27,4,279,5,0.87,0.84,0.92,0.84
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,No,Sensitive Threshold,28,18,265,4,0.61,0.88,0.91,0.68
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,No,Sensitive Learning,28,13,270,4,0.68,0.88,0.92,0.74
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,oversampling,No,25,125,158,7,0.17,0.78,0.82,0.13
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,oversampling,Sensitive Threshold,32,280,3,0,0.1,1,0.51,0
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,oversampling,Sensitive Learning,27,137,146,5,0.16,0.84,0.84,0.13
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,undersampling,No,28,97,186,4,0.22,0.88,0.89,0.23
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,undersampling,Sensitive Threshold,31,265,18,1,0.1,0.97,0.52,0.01
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,undersampling,Sensitive Learning,23,78,205,9,0.23,0.72,0.8,0.23
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,SMOTE,No,28,4,279,4,0.88,0.88,0.93,0.86
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,SMOTE,Sensitive Threshold,28,19,264,4,0.6,0.88,0.9,0.67
AVRO,16,92.86,7.74,10.16,Random Forest,Best first,SMOTE,Sensitive Learning,27,24,259,5,0.53,0.84,0.93,0.6
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,No,No,27,4,279,5,0.87,0.84,0.92,0.84
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,No,Sensitive Threshold,28,18,265,4,0.61,0.88,0.91,0.68
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,No,Sensitive Learning,28,13,270,4,0.68,0.88,0.91,0.74
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,oversampling,No,25,125,158,7,0.17,0.78,0.82,0.13
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,32,280,3,0,0.1,1,0.51,0
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,oversampling,Sensitive Learning,27,137,146,5,0.16,0.84,0.84,0.13
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,undersampling,No,28,97,186,4,0.22,0.88,0.89,0.23
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,31,265,18,1,0.1,0.97,0.52,0.01
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,undersampling,Sensitive Learning,23,78,205,9,0.23,0.72,0.8,0.23
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,SMOTE,No,28,4,279,4,0.88,0.88,0.93,0.86
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,28,19,264,4,0.6,0.88,0.9,0.67
AVRO,16,92.86,7.74,10.16,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,27,24,259,5,0.53,0.84,0.93,0.6
AVRO,16,92.86,7.74,10.16,Ibk,No,No,No,26,9,274,6,0.74,0.81,0.89,0.75
AVRO,16,92.86,7.74,10.16,Ibk,No,No,Sensitive Threshold,26,9,274,6,0.74,0.81,0.89,0.75
AVRO,16,92.86,7.74,10.16,Ibk,No,No,Sensitive Learning,26,9,274,6,0.74,0.81,0.89,0.75
AVRO,16,92.86,7.74,10.16,Ibk,No,oversampling,No,28,190,93,4,0.13,0.88,0.6,0.06
AVRO,16,92.86,7.74,10.16,Ibk,No,oversampling,Sensitive Threshold,28,194,89,4,0.13,0.88,0.59,0.05
AVRO,16,92.86,7.74,10.16,Ibk,No,oversampling,Sensitive Learning,25,101,182,7,0.2,0.78,0.74,0.18
AVRO,16,92.86,7.74,10.16,Ibk,No,undersampling,No,28,98,185,4,0.22,0.88,0.76,0.23
AVRO,16,92.86,7.74,10.16,Ibk,No,undersampling,Sensitive Threshold,28,112,171,4,0.2,0.88,0.74,0.19
AVRO,16,92.86,7.74,10.16,Ibk,No,undersampling,Sensitive Learning,27,91,192,5,0.23,0.84,0.76,0.24
AVRO,16,92.86,7.74,10.16,Ibk,No,SMOTE,No,26,9,274,6,0.74,0.81,0.89,0.75
AVRO,16,92.86,7.74,10.16,Ibk,No,SMOTE,Sensitive Threshold,26,9,274,6,0.74,0.81,0.89,0.75
AVRO,16,92.86,7.74,10.16,Ibk,No,SMOTE,Sensitive Learning,27,21,262,5,0.56,0.84,0.9,0.63
AVRO,16,92.86,7.74,10.16,Ibk,Best first,No,No,27,4,279,5,0.87,0.84,0.94,0.84
AVRO,16,92.86,7.74,10.16,Ibk,Best first,No,Sensitive Threshold,27,11,272,5,0.71,0.84,0.9,0.74
AVRO,16,92.86,7.74,10.16,Ibk,Best first,No,Sensitive Learning,27,11,272,5,0.71,0.84,0.94,0.74
AVRO,16,92.86,7.74,10.16,Ibk,Best first,oversampling,No,20,94,189,12,0.18,0.62,0.64,0.14
AVRO,16,92.86,7.74,10.16,Ibk,Best first,oversampling,Sensitive Threshold,20,104,179,12,0.16,0.62,0.63,0.11
AVRO,16,92.86,7.74,10.16,Ibk,Best first,oversampling,Sensitive Learning,25,114,169,7,0.18,0.78,0.7,0.15
AVRO,16,92.86,7.74,10.16,Ibk,Best first,undersampling,No,28,66,217,4,0.3,0.88,0.85,0.35
AVRO,16,92.86,7.74,10.16,Ibk,Best first,undersampling,Sensitive Threshold,28,105,178,4,0.21,0.88,0.75,0.21
AVRO,16,92.86,7.74,10.16,Ibk,Best first,undersampling,Sensitive Learning,23,119,164,9,0.16,0.72,0.64,0.12
AVRO,16,92.86,7.74,10.16,Ibk,Best first,SMOTE,No,28,5,278,4,0.85,0.88,0.94,0.85
AVRO,16,92.86,7.74,10.16,Ibk,Best first,SMOTE,Sensitive Threshold,28,12,271,4,0.7,0.88,0.92,0.75
AVRO,16,92.86,7.74,10.16,Ibk,Best first,SMOTE,Sensitive Learning,26,20,263,6,0.57,0.81,0.92,0.62
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,No,No,27,4,279,5,0.87,0.84,0.94,0.84
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,No,Sensitive Threshold,27,11,272,5,0.71,0.84,0.9,0.74
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,No,Sensitive Learning,27,11,272,5,0.71,0.84,0.94,0.74
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,oversampling,No,20,94,189,12,0.18,0.62,0.64,0.14
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,oversampling,Sensitive Threshold,20,104,179,12,0.16,0.62,0.63,0.11
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,oversampling,Sensitive Learning,25,114,169,7,0.18,0.78,0.7,0.15
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,undersampling,No,28,66,217,4,0.3,0.88,0.85,0.35
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,undersampling,Sensitive Threshold,28,105,178,4,0.21,0.88,0.75,0.21
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,undersampling,Sensitive Learning,23,119,164,9,0.16,0.72,0.64,0.12
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,SMOTE,No,28,5,278,4,0.85,0.88,0.94,0.85
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,28,12,271,4,0.7,0.88,0.92,0.75
AVRO,16,92.86,7.74,10.16,Ibk,Greedy Backward,SMOTE,Sensitive Learning,26,20,263,6,0.57,0.81,0.92,0.62
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,No,No,32,282,1,0,0.1,1,0.93,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,No,Sensitive Threshold,32,282,1,0,0.1,1,0.5,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,No,Sensitive Learning,32,282,1,0,0.1,1,0.93,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,oversampling,No,31,279,4,1,0.1,0.97,0.77,-0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,oversampling,Sensitive Threshold,31,280,3,1,0.1,0.97,0.49,-0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,oversampling,Sensitive Learning,31,278,5,1,0.1,0.97,0.73,-0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,undersampling,No,32,282,1,0,0.1,1,0.89,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,undersampling,Sensitive Threshold,32,282,1,0,0.1,1,0.5,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,undersampling,Sensitive Learning,32,282,1,0,0.1,1,0.82,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,SMOTE,No,32,282,1,0,0.1,1,0.93,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,SMOTE,Sensitive Threshold,32,282,1,0,0.1,1,0.5,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,No,SMOTE,Sensitive Learning,32,282,1,0,0.1,1,0.95,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,No,No,29,18,265,3,0.62,0.91,0.92,0.7
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,No,Sensitive Threshold,31,184,99,1,0.14,0.97,0.66,0.09
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,No,Sensitive Learning,29,66,217,3,0.31,0.91,0.92,0.36
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,oversampling,No,32,280,3,0,0.1,1,0.83,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,oversampling,Sensitive Threshold,32,283,0,0,0.1,1,0.5,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,oversampling,Sensitive Learning,18,54,229,14,0.25,0.56,0.75,0.24
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,undersampling,No,31,269,14,1,0.1,0.97,0.88,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,undersampling,Sensitive Threshold,32,283,0,0,0.1,1,0.5,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,undersampling,Sensitive Learning,31,278,5,1,0.1,0.97,0.8,-0
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,SMOTE,No,29,33,250,3,0.47,0.91,0.92,0.56
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,SMOTE,Sensitive Threshold,32,283,0,0,0.1,1,0.5,0
AVRO,16,92.86,7.74,10.16,Naive Bayes,Best first,SMOTE,Sensitive Learning,30,102,181,2,0.23,0.94,0.93,0.24
